CompanyID,Company,Val_B_M,Valuation,Date Joined,Industry,City,Country,Continent,Year Founded,fund_B_M,Funding,FundinginMillions,Select Investors
181,Coalition,B,4,3/17/21,Cybersecurity,San Francisco,United States,North America,1/1/17,M,505M,505,"Two Sigma Ventures, Flint Capital, Commerce Ventures"
182,Commure,B,4,9/16/21,Internet software & services,San Francisco,United States,North America,1/1/17,M,542M,542,"General Catalyst, HCA Healthcare"
183,Flock Safety,B,4,7/13/21,Hardware,Atlanta,United States,North America,1/1/17,M,381M,381,"Matrix Partners, Initialized Capital, Tiger Global Management"
184,Handshake,B,4,5/12/21,Internet software & services,San Francisco,United States,North America,1/1/14,M,434M,434,"Kleiner Perkins Caufield & Byers, Lightspeed Venture Partners, True Ventures"
185,Highspot,B,4,2/22/21,Internet software & services,Seattle,United States,North America,1/1/13,M,643M,643,"Madrona Venture Group, Shasta Ventures, Salesforce Ventures"
186,Indigo Ag,B,4,9/26/17,Artificial intelligence,Boston,United States,North America,1/1/14,M,1B,1000,"Activant Capital Group, Alaska Permanent Fund, Baillie Gifford & Co."
187,Mirakl,B,4,9/22/20,E-commerce & direct-to-consumer,Paris,France,Europe,1/1/11,M,948M,948,"Elaia Partners, 83North, Felix Capital"
188,Rec Room,B,4,3/23/21,Internet software & services,Seattle,United States,North America,1/1/16,M,294M,294,"First Round Capital, Sequoia Capital, Index Ventures"
189,Tekion,B,4,10/21/20,Internet software & services,San Ramon,United States,North America,1/1/16,M,435M,435,"Airbus Ventures, Index Ventures, Advent International"
190,Otto Bock HealthCare,B,4,6/24/17,Health,Duderstadt,Germany,Europe,1/1/19,M,0M,0,EQT Partners
191,Outreach,B,4,4/16/19,Internet software & services,Seattle,United States,North America,1/1/11,M,489M,489,"Mayfield Fund, M12, Trinity Ventures"
192,WeRide,B,4,12/23/20,Auto & transportation,Guangzhou,China,Asia,1/1/17,M,1B,1000,"Atop Capital, IDInvest Partners, Qiming Venture Partners"
193,Applied Intuition,B,4,10/22/20,Data management & analytics,Sunnyvale,United States,North America,1/1/17,M,352M,352,"Andreessen Horowitz, Lux Capital, General Catalyst"
194,Course Hero,B,4,2/12/20,Edtech,Redwood City,United States,North America,1/1/06,M,477M,477,"NewView Capital, Maveron, Ridge Ventures"
195,Relativity,B,4,3/18/21,Internet software & services,Chicago,United States,North America,1/1/01,M,125M,125,"Silver Lake, ICONIQ Capital"
196,Whoop,B,4,10/28/20,E-commerce & direct-to-consumer,Boston,United States,North America,1/1/12,M,404M,404,"NextView Ventures, Promus Ventures, Two Sigma Ventures"
197,Arctic Wolf Networks,B,4,10/22/20,Cybersecurity,Eden Prairie,United States,North America,1/1/12,M,498M,498,"Lightspeed Venture Partners, Redpoint Ventures, Viking Global Investors"
198,GOAT,B,4,9/23/20,E-commerce & direct-to-consumer,Culver City,United States,North America,1/1/15,M,493M,493,"Upfront Ventures, Webb Investment Network, D1 Capital Partners"
199,Noom,B,4,5/24/21,Health,New York,United States,North America,1/1/06,M,657M,657,"Qualcomm Ventures, Samsung Ventures, Silver Lake"
200,Papaya Global,B,4,3/4/21,Internet software & services,New York,United States,North America,1/1/16,M,440M,440,"Bessemer Venture Partners, Insight Partners, New Era Ventures"
201,Redwood Materials,B,4,7/28/21,Other,Carson City,United States,North America,1/1/17,M,792M,792,"Breakthrough Energy Ventures, Capricorn Investment Group, Valor Equity Partners"
202,ShareChat,B,4,4/8/21,Internet software & services,Bengaluru,India,Asia,1/1/15,M,1B,1000,"India Quotient, Elevation Capital, Lightspeed Venture Partners"
203,Sorare,B,4,9/21/21,E-commerce & direct-to-consumer,Paris,France,Europe,1/1/19,M,739M,739,"Benchmark, Accel, SoftBank Group"
204,VAST Data,B,4,4/16/20,Data management & analytics,New York,United States,North America,1/1/16,M,263M,263,"Norwest Venture Partners, Goldman Sachs, Dell Technologies Capital"
205,Articulate,B,4,7/1/21,Edtech,New York,United States,North America,1/1/15,M,2B,2000,"Blackstone, ICONIQ Growth, General Atlantic"
206,Dutchie,B,4,3/16/21,E-commerce & direct-to-consumer,Bend,United States,North America,1/1/17,M,603M,603,"Casa Verde Capital, Gron Ventures, Thrity Five Ventures"
207,FalconX,B,4,8/10/21,Fintech,San Mateo,United States,North America,1/1/18,M,324M,324,"Tiger Global Management, American Express Ventures, B Capital Group"
208,Guild Education,B,4,11/13/19,Internet software & services,Denver,United States,North America,1/1/15,M,379M,379,"General Atlantic, Blackstone, ICONIQ Growth"
209,Chainalysis,B,4,11/23/20,Fintech,New York,United States,North America,1/1/14,M,367M,367,"Addition, Benhcmark, Accel"
210,dbt Labs,B,4,6/30/21,Data management & analytics,Philadelphia,United States,North America,1/1/16,M,414M,414,"Andreessen Horowitz, Amplify Partners, Sequoia Capital"
211,Globalization Partners,B,4,1/24/22,Internet software & services,Boston,United States,North America,1/1/12,M,350M,350,"Vista Equity Partners, Wincove, TDR Capital"
212,Intarcia Therapeutics,B,4,4/1/14,Health,Boston,United States,North America,1/1/95,M,1B,1000,"New Enterprise Associates, New Leaf Venture Partners, Charter Venture Capital"
213,Relativity Space,B,4,11/23/20,Other,Inglewood,United States,North America,1/1/16,M,1B,1000,"Playground Global, Bond, Tribe Capital"
214,StockX,B,4,6/26/19,E-commerce & direct-to-consumer,Detroit,United States,North America,1/1/16,M,495M,495,"Google Ventures, Battery Ventures, DST Global"
215,ThoughtSpot,B,4,5/8/18,Internet software & services,Sunnyvale,United States,North America,1/1/12,M,664M,664,"Lightspeed Venture Partners, Khosla Ventures, Geodesic Capital"
216,SSENSE,B,4,6/8/21,E-commerce & direct-to-consumer,Montreal,Canada,North America,1/1/03,,,,Sequoia Capital
217,BitPanda,B,4,3/16/21,Fintech,Vienna,Austria,Europe,1/1/14,M,546M,546,"Speedinvest, Valar Ventures, Uniqa Ventures"
218,Dataminr,B,4,6/4/18,Artificial intelligence,New York,United States,North America,1/1/09,M,1B,1000,"Venrock, Institutional Venture Partners, Goldman Sachs"
219,Weee!,B,4,3/16/21,"Supply chain, logistics, & delivery",Fremont,United States,North America,1/1/15,M,864M,864,"Goodwater Capital, iFly, XVC Venture Capital"
220,Medlinker,B,4,7/31/18,Health,Chengdu,China,Asia,1/1/14,M,761M,761,"China Health Industry Investment Fund, China Renaissance, and Sequoia Capital China"
221,Hozon Auto,B,4,2/22/22,Auto & transportation,Shanghai,China,Asia,1/1/14,M,2B,2000,"HD Capital, Qihoo 360 Technology, China Fortune Land Development"
222,Aurora Solar,B,4,5/24/21,Internet software & services,San Francisco,United States,North America,1/1/13,M,523M,523,"Fifth Wall Ventures, Energize Ventures, ICONIQ Capital"
223,Branch,B,4,9/10/18,Mobile & telecommunications,Redwood City,United States,North America,1/1/14,M,667M,667,"New Enterprise Associates, Pear, Cowboy Ventures"
224,BrowserStack,B,4,6/16/21,Internet software & services,Dublin,Ireland,Europe,1/1/11,M,250M,250,"Accel, Insight Partners, Bond Capital"
225,Cerebras Systems,B,4,11/14/18,Hardware,Los Altos,United States,North America,1/1/16,M,720M,720,"Benchmark, Foundation Capital, Sequoia Capital"
226,ClickUp,B,4,12/15/20,Internet software & services,San Diego,United States,North America,1/1/17,M,535M,535,"Georgian Partners, Craft Ventures"
227,Clubhouse,B,4,1/24/21,Mobile & telecommunications,San Francisco,United States,North America,1/1/20,M,110M,110,"Andreessen Horowitz, TQ Ventures"
228,Farmers Business Network,B,4,8/3/20,Other,San Carlos,United States,North America,1/1/14,M,870M,870,"Blackrock, Kleiner Perkins Caulfield & Byers, Google Ventures"
229,Houzz,B,4,9/30/14,E-commerce & direct-to-consumer,Palo Alto,United States,North America,1/1/08,M,614M,614,"New Enterprise Associates, Sequoia Capital, Comcast Ventures"
230,MEGVII,B,4,10/31/17,Artificial intelligence,Beijing,China,Asia,1/1/11,M,1B,1000,"Ant Financial Services Group, Russia-China Investment Fund, Foxconn Technology Company"
231,Melio,B,4,1/25/21,Fintech,New York,United States,North America,1/1/18,M,504M,504,"Accel, Aleph, American Express Ventures"
232,Next Insurance,B,4,10/7/19,Fintech,Palo Alto,United States,North America,1/1/16,M,881M,881,"Zeev Ventures, Ribbit Capital, TLV Partners"
233,Olive,B,4,12/1/20,Internet software & services,Columbus,United States,North America,1/1/12,M,856M,856,"Drive Capital, General Catalyst, Ascension Ventures"
234,Patreon,B,4,9/2/20,Internet software & services,San Francisco,United States,North America,1/1/13,M,413M,413,"Index Ventures, Thrive Capital, CRV"
235,PointClickCare,B,4,1/7/21,Internet software & services,Mississauga,Canada,North America,1/1/00,M,230M,230,"Dragoneer Investment Group, Hellman & Friedman, JMI Equity"
236,Rubrik,B,4,4/28/17,Data management & analytics,Palo Alto,United States,North America,1/1/14,M,553M,553,"Greylock Partners, Lightspeed Venture Partners, Khosla Ventures"
237,Vuori,B,4,10/13/21,E-commerce & direct-to-consumer,Carlsbad,United States,North America,1/1/15,M,445M,445,"SoftBank Group, Norwest Venture Partners"
238,Webflow,B,4,1/13/21,Internet software & services,San Francisco,United States,North America,1/1/12,M,335M,335,"Accel, Silversmith Capital Partners, capitalG"
239,Yuga Labs,B,4,3/22/22,Fintech,Miami,United States,North America,1/1/21,M,450M,450,"Andreessen Horowitz, Thrive Capital, Sound Ventures"
240,Zapier,B,4,1/14/21,Internet software & services,Sunnyvale,United States,North America,1/1/11,M,1M,1,"Sequoia Capital, Bessemer Venture Partners, Threshold Ventures"
241,Dadi Cinema,B,3,5/11/16,Other,Shenzhen,China,Asia,1/1/06,M,154M,154,Alibaba Pictures Group
242,Kurly,B,3,7/9/21,"Supply chain, logistics, & delivery",Seoul,South Korea,Asia,1/1/14,M,770M,770,"Sequoia Capital China, DST Global, DST Global"
243,Moglix,B,3,5/17/21,E-commerce & direct-to-consumer,,Singapore,Asia,1/1/15,M,471M,471,"Jungle Ventures, Accel, Venture Highway"
244,OpenAI,B,3,7/22/19,Artificial intelligence,San Francisco,United States,North America,1/1/15,M,1B,1000,Khosla Ventures
245,Upstox,B,3,11/29/21,Fintech,Mumbai,India,Asia,1/1/10,M,54M,54,"Tiger Global Management, Kalaari Capital"
246,Vista Global,B,3,8/23/17,Other,Dubai,United Arab Emirates,Asia,1/1/04,M,418M,418,Rhone Capital
247,Yixia,B,3,11/24/15,Mobile & telecommunications,Beijing,China,Asia,1/1/11,M,775M,775,"Sequoia Capital China, Sina Weibo, Kleiner Perkins Caufield & Byers, Redpoint Ventures"
248,Automattic,B,3,5/27/13,Internet software & services,San Francisco,United States,North America,1/1/05,M,859M,859,"Insight Venture Partners, Lowercase Capital, Polaris Partners"
249,OakNorth Bank,B,3,10/12/17,Fintech,London,United Kingdom,Europe,1/1/15,M,1B,1000,"Clermont Group, Coltrane Asset Management, Toscafund Asset Management"
250,Worldcoin,B,3,6/29/21,Fintech,San Francisco,United States,North America,1/1/19,M,125M,125,"Day One Ventures, Coinbase Ventures, Andreessen Horowitz"
251,Hive Box,B,3,1/23/18,"Supply chain, logistics, & delivery",Shenzhen,China,Asia,1/1/15,M,1B,1000,"Eastern Bell Capital, SF Holding Co, STO Express"
252,Trax,B,3,7/22/19,Artificial intelligence,,Singapore,Asia,1/1/10,M,1B,1000,"Hopu Investment Management, Boyu Capital, DC Thomson Ventures"
253,MessageBird,B,3,10/8/20,Mobile & telecommunications,Amsterdam,Netherlands,Europe,1/1/11,M,1B,1000,"Y Combinator, Atomico, Accel"
254,Cohesity,B,3,6/11/18,Data management & analytics,San Jose,United States,North America,1/1/13,M,660M,660,"SoftBank Group, Sequoia Capital, Wing Venture Capital"
255,Cybereason,B,3,8/6/19,Cybersecurity,Boston,United States,North America,1/1/12,M,714M,714,"SoftBank Group, CRV, Spark Capital"
256,A24 Films,B,3,3/9/22,Other,New York,United States,North America,1/1/12,M,225M,225,"Stripes Group, Neuberger Berman"
257,Acronis,B,3,9/18/19,Cybersecurity,Schaffhausen,Switzerland,Europe,1/1/03,M,408M,408,"Goldman Sachs, VebVentures, Insight Partners"
258,Aura,B,3,6/9/21,Cybersecurity,Burlington,United States,North America,1/1/19,M,500M,500,"Warburg Pincus, General Catalyst"
259,BYTON,B,3,4/20/18,Auto & transportation,Nanjing,China,Asia,1/1/16,M,1B,1000,"FAW Group, Tencent Holdings, Tus Holdings"
260,Cato Networks,B,3,11/17/20,Cybersecurity,Tel Aviv,Israel,Asia,1/1/15,M,532M,532,"Aspect Ventures, SingTel Innov8, Greylock Partners"
261,Digit Insurance,B,3,1/15/21,Fintech,Bengaluru,India,Asia,1/1/16,M,531M,531,"Fairfax Financial Holdings, A91 Partners, TVS Capital"
262,Fetch Rewards,B,3,3/31/21,E-commerce & direct-to-consumer,Madison,United States,North America,1/1/14,M,582M,582,"Greycroft, Loeb.NYC, DST Global"
263,Games24x7,B,3,3/30/22,Internet software & services,Mumbai,India,Asia,1/1/06,M,75M,75,"Tiger Global Management, The Raine Group, Malabar Investments"
264,GoStudent,B,3,6/22/21,Edtech,Vienna,Austria,Europe,1/1/17,M,685M,685,"DN Capital, Left Lane Capital, Coatue Management"
265,Immutable,B,3,3/7/22,Fintech,Sydney,Australia,Oceania,1/1/18,M,280M,280,"Fabric Ventures, AirTree Ventures, Temasek"
266,Infra.Market,B,3,2/25/21,E-commerce & direct-to-consumer,Thane,India,Asia,1/1/16,M,274M,274,"Accel, Tiger Global Management, Nexus Venture Partners"
267,Side,B,3,3/22/21,Internet software & services,San Francisco,United States,North America,1/1/17,M,314M,314,"Coatue Managemeny, Trinity Ventures, Matrix Partners"
268,SiFive,B,3,3/16/22,Hardware,San Mateo,United States,North America,1/1/15,M,366M,366,"Sutter Hill Ventures, Osage University Partners, Spark Capital"
269,Somatus,B,3,2/23/22,Health,McLean,United States,North America,1/1/16,M,465M,465,"The Blue Venture Fund, Flare Capital Partners, Longitude Capital"
270,Sysdig,B,3,4/28/21,Cybersecurity,San Francisco,United States,North America,1/1/13,M,730M,730,"Accel, Bain Capital Ventures, Insight Partners"
271,Uniphore,B,3,2/16/22,Artificial Intelligence,Palo Alto,United States,North America,1/1/08,M,607M,607,"Chiratae Ventures, March Capital Partners, National Grid Partners"
272,Varo Bank,B,3,9/9/21,Fintech,San Francisco,United States,North America,1/1/15,M,987M,987,"Warburg Pincus, The Rise Fund, HarbourVest Partners"
273,Vercel,B,3,6/23/21,Internet software & services,San Francisco,United States,North America,1/1/15,M,313M,313,"CRV, Accel, Google Ventures"
274,Oura,B,3,4/5/22,Health,Oulu,Finland,Europe,1/1/13,M,148M,148,"Forerunner Ventures, Lifeline Ventures, MSD Capital"
275,Unacademy,B,3,9/2/20,Edtech,Bengaluru,India,Asia,1/1/15,M,789M,789,"Blume Ventures, Nexus Venture Partners, Sequoia Capital India"
276,Axonius,B,3,3/1/21,Cybersecurity,New York,United States,North America,1/1/17,M,395M,395,"Vertex Ventures Israel, Bessemer Venture Partners, Emerge"
277,Clari,B,3,3/3/21,Internet software & services,Sunnyvale,United States,North America,1/1/12,M,496M,496,"Sequoia Capital, Bain Capital Ventures, enaya Capital"
278,ManoMano,B,3,7/5/21,E-commerce & direct-to-consumer,Paris,France,Europe,1/1/13,M,706M,706,"General Atlantic, Piton Capital, Partech Partners"
279,Pendo,B,3,10/17/19,Internet software & services,Raleigh,United States,North America,1/1/13,M,357M,357,"Contour Venture Partners, Battery Ventures, Core Capital Partners"
280,Plume,B,3,2/23/21,Internet software & services,Palo Alto,United States,North America,1/1/15,M,722M,722,"Insight Partners, Jackson Square Ventures, Liberty Gloval Ventures"
281,JumpCloud,B,3,9/13/21,Data management & analytics,Louisville,United States,North America,1/1/12,M,407M,407,"Foundry Group, General Atlantic, BlackRock"
282,Project44,B,3,6/1/21,"Supply chain, logistics, & delivery",Chicago,United States,North America,1/1/14,M,818M,818,"Emergence Capital Partners, 8VC, Chicago Ventures"
283,Sourcegraph,B,3,7/13/21,Internet software & services,San Francisco,United States,North America,1/1/13,M,248M,248,"Redpoint Ventures, Goldcrest Capital, Insight Partners"
284,OwnBackup,B,3,1/28/21,Data management & analytics,Englewood Cliffs,United States,North America,1/1/15,M,507M,507,"Insight Partners, Salesforce Ventures, Vertex Ventures"
285,Starburst,B,3,1/6/21,Data management & analytics,Boston,United States,North America,1/1/99,M,414M,414,"Index Ventures, Coatue Management, Andreessen Horowitz"
286,Youxia Motors,B,3,4/2/18,Auto & transportation,Shanghai,China,Asia,1/1/14,M,1B,1000,"China Environmental Protection Industry, China Fortune Ocean"
287,Zetwerk,B,3,8/20/21,Internet software & services,Bengaluru,India,Asia,1/1/18,M,543M,543,"Sequoia Capital India, Kae Capital, Accel"
288,Cars24,B,3,11/24/20,E-commerce & direct-to-consumer,Gurgaon,India,Asia,1/1/15,M,1B,1000,"Moore Strategic Ventures, DST Global, Sequoia Capital India"
289,Ethos,B,3,5/11/21,Fintech,San Francisco,United States,North America,1/1/16,M,407M,407,"Sequoia Capital, Google Ventures, Accel"
290,Komodo Health,B,3,5/22/20,Health,San Francisco,United States,North America,1/1/14,M,314M,314,"Andreessen Horowitz, IA Ventures, Felicis Ventures"
291,Nextiva,B,3,9/14/21,Internet software & services,Scottsdale,United States,North America,1/1/08,M,200M,200,Goldman Sachs Asset Management
292,o9 Solutions,B,3,4/28/20,Artificial intelligence,Dallas,United States,North America,1/1/09,M,417M,417,KKR
293,Scopely,B,3,10/29/19,Mobile & telecommunications,Culver City,United States,North America,1/1/11,M,999M,999,"Greycroft, Sands Capital, Revolution Growth"
294,Sila Nanotechnologies,B,3,4/16/19,Other,Alameda,United States,North America,1/1/11,M,880M,880,"Bessemer Venture Partners, Sutter Hill Ventures, Matrix Partners"
295,Via,B,3,3/30/20,Auto & transportation,New York,United States,North America,1/1/12,M,777M,777,"83North, RiverPark Ventures, Pitango Venture Capital"
296,Transmit Security,B,3,6/22/21,Cybersecurity,Tel Aviv,Israel,Asia,1/1/14,M,583M,583,"General Atlantic, Insight Partners, Vintage Investment Partners"
297,BlockDaemon,B,3,9/21/21,Fintech,Los Angeles,United States,North America,1/1/16,M,398M,398,"BOLDstart Ventures, Lerer Hippeau, Kenetic Capital"
298,Convoy,B,3,9/21/18,"Supply chain, logistics, & delivery",Seattle,United States,North America,1/1/15,M,666M,666,"Greylock Partners, capitalG, Y Combinator"
299,Dream Games,B,3,6/30/21,Mobile & telecommunications,Istanbul,Turkey,Europe,1/1/19,M,468M,468,"Makers Fund, Index Ventures, Inova Ventures Participacees"
300,Illumio,B,3,4/14/15,Cybersecurity,Sunnyvale,United States,North America,1/1/13,M,558M,558,"Data Collective, Formation 8, General Catalyst Partners"
301,MasterClass,B,3,5/13/21,Edtech,San Francisco,United States,North America,1/1/15,M,461M,461,"Institutional Venture Partners, New Enterprise Associates, Javelin Venture Partners"
302,Graphcore,B,3,12/18/18,Artificial intelligence,Bristol,United Kingdom,Europe,1/1/16,M,682M,682,"Dell Technologies Capital, Pitango Venture Capital, Amadeus Capital Partners"
303,ApplyBoard,B,3,5/5/20,Edtech,Kitchener,Canada,North America,1/1/15,M,483M,483,"Artiman Ventures, Plug and Play Ventures, Anthos Capital"
304,Blockstream,B,3,8/24/21,Fintech,Vancouver,Canada,North America,1/1/14,M,299M,299,"AME Cloud Ventures, Future Perfect Ventures, Blockchain Capital"
305,Cedar,B,3,3/9/21,Fintech,New York,United States,North America,1/1/16,M,326M,326,"Thrive Capital, Founders Fund, Cocnord Health Partners"
306,ContentSquare,B,3,5/25/21,Internet software & services,Paris,France,Europe,1/1/12,M,812M,812,"Highland Europe, Eurazeo, Canaan Partners"
307,Eruditus Executive Education,B,3,8/12/21,Edtech,Mumbai,India,Asia,1/1/10,M,591M,591,"Sequoia Capital India, Softbank, Bertelsmann India Investments"
308,Innovaccer,B,3,2/19/21,Health,San Francisco,United States,North America,1/1/14,M,379M,379,"M12, WestBridge Capital, Lightspeed Venture Partners"
309,Ironclad,B,3,1/18/22,Internet software & services,Sacramento,United States,North America,1/1/14,M,334M,334,"Accel, Sequoia Capital, Y Combinator"
310,Skims,B,3,4/9/21,E-commerce & direct-to-consumer,Los Angeles,United States,North America,1/1/19,M,399M,399,"Thrive Capital, Alliance Consumer Growth, Imaginary Ventures"
311,Thumbtack,B,3,9/29/15,E-commerce & direct-to-consumer,San Francisco,United States,North America,1/1/08,M,698M,698,"Tiger Global, Sequoia Capital, Google Capital"
312,Zipline,B,3,5/20/19,"Supply chain, logistics, & delivery",South San Francisco,United States,North America,1/1/14,M,483M,483,"Sequoia Capital, Baillie Gifford & Co., Google Ventures"
313,BharatPe,B,3,7/30/21,Fintech,New Delhi,India,Asia,1/1/18,M,600M,600,"Insight Partners, Sequoia Capital India, BEENEXT"
314,DriveWealth,B,3,8/20/21,Fintech,Chatham,United States,North America,1/1/12,M,551M,551,"Point72 Ventures, Route 66 Ventures, Accel"
315,Flink Food,B,3,12/1/21,E-commerce & direct-to-consumer,Berlin,Germany,Europe,1/1/21,M,1B,1000,"Mubadala Capital, Bond, Prosus Ventures"
316,PsiQuantum,B,3,7/27/21,Hardware,Palo Alto,United States,North America,1/1/16,M,665M,665,"Playground Global, M12, BlackRock"
317,SpotOn,B,3,5/26/21,Fintech,San Francisco,United States,North America,1/1/17,M,628M,628,"Dragoneer Investment Group, DST Global, Franklin Templeton"
318,Gorillas,B,3,3/25/21,E-commerce & direct-to-consumer,Berlin,Germany,Europe,1/1/20,M,1B,1000,"Coatue Management, Atlantic Food Labs, DST Global"
319,HighRadius,B,3,1/7/20,Fintech,Houston,United States,North America,1/1/06,M,475M,475,"Susquehanna Growth Equity, Citi Ventures, ICONIQ Capital"
320,Loft,B,3,1/3/20,E-commerce & direct-to-consumer,Sao Paulo,Brazil,South America,1/1/18,M,788M,788,"Monashees+, Andreessen Horowitz, QED Investors"
321,Nuvemshop,B,3,8/17/21,E-commerce & direct-to-consumer,Sao Paulo,Brazil,South America,1/1/11,M,628M,628,"Kaszek Ventures, Qualcomm Ventures, Accel"
322,Udaan,B,3,9/4/18,"Supply chain, logistics, & delivery",Bengaluru,India,Asia,1/1/16,M,1B,1000,"DST Global, Lightspeed Venture Partners, Microsoft ScaleUp"
323,Workrise,B,3,9/30/19,Internet software & services,Austin,United States,North America,1/1/14,M,722M,722,"Founders Fund, Quantum Energy Partners, Bedrock Capital"
324,ActiveCampaign,B,3,4/21/21,Internet software & services,Chicago,United States,North America,1/1/03,M,360M,360,"Silversmith Capital Partners, Susquehanna Growth Equity, Tiger Global Management"
325,Age of Learning,B,3,5/3/16,Edtech,Glendale,United States,North America,1/1/07,M,500M,500,Iconiq Capital
326,Amber Group,B,3,6/21/21,Fintech,,Hong Kong,Asia,1/1/15,M,328M,328,"Tiger Global Management, Tiger Brokers, DCM Ventures"
327,Anchorage Digital,B,3,12/15/21,Fintech,San Francisco,United States,North America,1/1/17,M,487M,487,"Andreessen Horowitz, Blockchain Capital, Lux Capital"
328,BlockFi,B,3,3/11/21,Fintech,Jersey City,United States,North America,1/1/17,M,1B,1000,"ConsenSys Ventures, Valar Ventures, PUC"
329,Calendly,B,3,1/26/21,Internet software & services,Atlanta,United States,North America,1/1/13,M,351M,351,"ICONIQ Capital, OpenView Venture Partners"
330,Carbon Health,B,3,7/21/21,Health,San Francisco,United States,North America,1/1/15,M,523M,523,"Brookfield Asset Management, Blackstone, Data Collective"
331,Circle,B,3,5/15/18,Fintech,Boston,United States,North America,1/1/13,M,711M,711,"General Catalyst, Digital Currency Group, Accel"
332,CMR Surgical,B,3,9/17/19,Health,Cambridge,United Kingdom,Europe,1/1/14,M,975M,975,"Cambridge Innovation Capital, LGT Capital Partners, Escala Capital"
333,Contentful,B,3,7/28/21,Internet software & services,Berlin,Germany,Europe,1/1/13,M,333M,333,"Balderton Capital, General Catalyst, Tiger Global Management"
334,Cross River Bank,B,3,2/11/22,Fintech,Fort Lee,United States,North America,1/1/08,M,775M,775,"Battery Ventures, Andreessen Horowitz, Ribbit Capital"
335,Delhivery,B,3,2/27/19,"Supply chain, logistics, & delivery",Gurgaon,India,Asia,1/1/11,M,1B,1000,"Times Internet, Nexus Venture Partners, SoftBank Group"
336,FlixBus,B,3,7/18/19,Auto & transportation,Munich,Germany,Europe,1/1/13,M,1B,1000,"Holtzbrinck Ventures, Unternehmertum Venture Capital, General Atlantic"
337,Flutterwave,B,3,3/9/21,Fintech,San Francisco,United States,North America,1/1/16,M,474M,474,"Green Visor Capital, CRE Venture Capital, Greycroft"
338,Forter,B,3,11/19/20,Cybersecurity,New York,United States,North America,1/1/13,M,525M,525,"Sequoia Capital Israel, Scale Venture Partners, Commerce Ventures"
339,Grafana Labs,B,3,3/25/21,Internet software & services,New York,United States,North America,1/1/14,M,535M,535,"Lightspeed Venture Partners, Lead Edge Capital, Coatue Management"
340,Groww,B,3,4/7/21,Fintech,Bengaluru,India,Asia,1/1/17,M,393M,393,"Tiger Global Management, Sequoia Capital India, Ribbit Capital"
341,Inxeption,B,3,1/13/22,Fintech,San Francisco,United States,North America,1/1/17,M,187M,187,"Coatue Management, BMO Capital, Schonfeld Strategic Advisors"
342,KK Group,B,3,10/23/19,E-commerce & direct-to-consumer,Dongguan,China,Asia,1/1/14,M,612M,612,"Matrix Partners China, Bright Venture Capita, Shenzhen Capital Group"
343,Lattice,B,3,3/23/21,Internet software & services,San Francisco,United States,North America,1/1/15,M,329M,329,"Khosla Ventures, Thrive Capital, Y Combinator"
344,LaunchDarkly,B,3,8/10/21,Internet software & services,Oakland,United States,North America,1/1/14,M,330M,330,"Uncork Capital, Threshold Ventures, Bloomberg Beta"
345,Lucid,B,3,6/29/21,Internet software & services,South Jordan,United States,North America,1/1/10,M,170M,170,"Spectrum Equity, ICONIQ Capital, Grayhawk Capital"
346,Outschool,B,3,4/14/21,Edtech,San Francisco,United States,North America,1/1/15,M,240M,240,"Uniion Square Ventures, Tiger Global Management, Lightspeed Venture Capital"
347,Podium,B,3,4/7/20,Internet software & services,Lehi,United States,North America,1/1/14,M,419M,419,"Accel, Summit Partners, Google Ventures"
348,Remote,B,3,7/13/21,Fintech,San Francisco,United States,North America,1/1/16,M,496M,496,"Index Ventures, Sequoia Capital, General Catalyst"
349,Seismic,B,3,12/18/18,Internet software & services,San Diego,United States,North America,1/1/10,M,427M,427,"Jackson Square Ventures, General Atlantic, Lightspeed Venture Partners"
350,Sky Mavis,B,3,10/4/21,Internet software & services,Ho Chi Minh City,Vietnam,Asia,1/1/19,M,311M,311,"Fabric Ventures, 500 Global, Standard Crypto"
351,SouChe Holdings,B,3,11/1/17,E-commerce & direct-to-consumer,Hangzhou,China,Asia,1/1/12,M,1B,1000,"Morningside Ventures, Warburg Pincus, CreditEase Fintech Investment Fund"
352,TradingView,B,3,10/14/21,Fintech,Westerville,United States,North America,1/1/11,M,339M,339,"Tiger Global Management, Insight Partners, Jump Capital"
353,Traveloka,B,3,1/1/17,Travel,Jakarta,Indonesia,Asia,1/1/12,M,1B,1000,"Global Founders Capital, East Ventures, Expedia Inc."
354,wefox,B,3,3/5/19,Fintech,Berlin,Germany,Europe,1/1/14,M,919M,919,"Salesforce Ventures, Seedcamp, OMERS Ventures"
355,Wildlife Studios,B,3,12/5/19,Other,Sao Paulo,Brazil,South America,1/1/11,M,180M,180,"Benchmark, Bessemer Venture Partners"
356,1047 Games,B,2,9/14/21,Internet software & services,Zephyr Cove,United States,North America,1/1/17,M,127M,127,"VGames, Lakestar, Galaxy Interactive"
357,Baiwang,B,2,3/25/19,Fintech,Beijing,China,Asia,1/1/15,M,224M,224,"Guozhong Venture Capital Management, Shenzhen Capital Group, Oriental Fortune Capital"
358,Boba,B,2,4/5/22,Fintech,San Francisco,United States,North America,1/1/18,M,45M,45,"DeFi Technologies, Hypersphere Ventures, M13"
359,Bought By Many,B,2,6/1/21,Fintech,London,United Kingdom,Europe,1/1/12,M,477M,477,"Octopus Ventures, Munich Re Ventures, CommerzVentures"
